date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:59:04	2530/2530	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2013:59:05%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fcareer-opportunities%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed9366	(from https://wintechb.com/career-opportunities/)
14:59:07	1832/1832	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2013:59:07%20GMT	https://wintechb.com/wp-json/wp/v2/pages/31	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/31.json	(from https://wintechb.com/contact-us/)
14:59:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2013:59:08%20GMT	https://wintechb.com/?p=31	C:/My%20Web%20Sites/Wintech/wintechb.com/indexc7e3.html	(from https://wintechb.com/contact-us/)
14:59:09	2546/2546	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2013:59:10%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fcontact-us%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embedc9cc.json	(from https://wintechb.com/contact-us/)
14:59:10	2650/2650	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2013:59:11%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embedd6c6	(from https://wintechb.com/contact-us/)
14:59:13	4155/4155	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2013:59:12%20GMT	https://wintechb.com/wp-json/wp/v2/pages/63	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/63.json	(from https://wintechb.com/e-banking-services/)
14:59:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2013:59:14%20GMT	https://wintechb.com/?p=63	C:/My%20Web%20Sites/Wintech/wintechb.com/index2cce.html	(from https://wintechb.com/e-banking-services/)
14:59:15	2594/2594	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2013:59:15%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fe-banking-services%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed9157.json	(from https://wintechb.com/e-banking-services/)
14:59:16	2698/2698	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2013:59:16%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fe-banking-services%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed3a7b	(from https://wintechb.com/e-banking-services/)
14:59:17	2700/2700	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2013:59:17%20GMT	https://wintechb.com/wp-json/wp/v2/pages/59	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/59.json	(from https://wintechb.com/international-banking/)
14:59:18	2599/2599	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2013:59:19%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Finternational-banking%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed6e12.json	(from https://wintechb.com/international-banking/)
14:59:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2013:59:19%20GMT	https://wintechb.com/?p=59	C:/My%20Web%20Sites/Wintech/wintechb.com/index1098.html	(from https://wintechb.com/international-banking/)
14:59:20	2703/2703	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2013:59:21%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Finternational-banking%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed6cda	(from https://wintechb.com/international-banking/)
14:59:21	4267/4267	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2013:59:22%20GMT	https://wintechb.com/wp-json/wp/v2/pages/66	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/66.json	(from https://wintechb.com/personal-e-banking/)
14:59:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2013:59:23%20GMT	https://wintechb.com/?p=66	C:/My%20Web%20Sites/Wintech/wintechb.com/index4f61.html	(from https://wintechb.com/personal-e-banking/)
14:59:23	2594/2594	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2013:59:23%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fpersonal-e-banking%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed23e8.json	(from https://wintechb.com/personal-e-banking/)
14:59:24	2698/2698	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2013:59:24%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fpersonal-e-banking%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed867f	(from https://wintechb.com/personal-e-banking/)
14:59:25	5249/5249	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2013:59:25%20GMT	https://wintechb.com/wp-json/wp/v2/pages/69	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/69.json	(from https://wintechb.com/treasury-management-services/)
14:59:26	2646/2646	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2013:59:26%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Ftreasury-management-services%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed1649.json	(from https://wintechb.com/treasury-management-services/)
14:59:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2013:59:26%20GMT	https://wintechb.com/?p=69	C:/My%20Web%20Sites/Wintech/wintechb.com/indexe2dc.html	(from https://wintechb.com/treasury-management-services/)
14:59:28	2750/2750	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2013:59:29%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Ftreasury-management-services%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embede340	(from https://wintechb.com/treasury-management-services/)
14:59:32	43629/43629	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20May%202023%2013:59:30%20GMT	https://wintechb.com/personal-checking/	C:/My%20Web%20Sites/Wintech/wintechb.com/personal-checking/index.html	(from https://wintechb.com/)
14:59:32	42761/42761	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20May%202023%2013:59:31%20GMT	https://wintechb.com/remote-deposit-capture/	C:/My%20Web%20Sites/Wintech/wintechb.com/remote-deposit-capture/index.html	(from https://wintechb.com/)
14:59:33	43526/43526	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20May%202023%2013:59:31%20GMT	https://wintechb.com/business-checking/	C:/My%20Web%20Sites/Wintech/wintechb.com/business-checking/index.html	(from https://wintechb.com/)
14:59:33	42415/42415	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20May%202023%2013:59:33%20GMT	https://wintechb.com/chequing-accounts/	C:/My%20Web%20Sites/Wintech/wintechb.com/chequing-accounts/index.html	(from https://wintechb.com/)
14:59:34	4953/4953	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2013:59:35%20GMT	https://wintechb.com/wp-json/wp/v2/pages/9	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/9.json	(from https://wintechb.com/personal-savings/)
14:59:36	2572/2572	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2013:59:36%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fpersonal-savings%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed695a.json	(from https://wintechb.com/personal-savings/)
14:59:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2013:59:36%20GMT	https://wintechb.com/?p=9	C:/My%20Web%20Sites/Wintech/wintechb.com/indexb5fb.html	(from https://wintechb.com/personal-savings/)
14:59:42	2676/2676	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2013:59:40%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fpersonal-savings%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed0b3f	(from https://wintechb.com/personal-savings/)
14:59:51	4059/4059	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2013:59:51%20GMT	https://wintechb.com/wp-json/wp/v2/pages/14	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/14.json	(from https://wintechb.com/personal-credit-cards/)
14:59:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2013:59:53%20GMT	https://wintechb.com/?p=14	C:/My%20Web%20Sites/Wintech/wintechb.com/index0b69.html	(from https://wintechb.com/personal-credit-cards/)
14:59:57	2611/2611	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2013:59:57%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fpersonal-credit-cards%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed0128.json	(from https://wintechb.com/personal-credit-cards/)
14:59:59	2715/2715	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2013:59:59%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fpersonal-credit-cards%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embedee50	(from https://wintechb.com/personal-credit-cards/)
15:00:00	4589/4589	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:00%20GMT	https://wintechb.com/wp-json/wp/v2/pages/17	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/17.json	(from https://wintechb.com/residential-loans/)
15:00:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2014:00:01%20GMT	https://wintechb.com/?p=17	C:/My%20Web%20Sites/Wintech/wintechb.com/indexd8eb.html	(from https://wintechb.com/residential-loans/)
15:00:05	2577/2577	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:05%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fresidential-loans%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed600d.json	(from https://wintechb.com/residential-loans/)
15:00:07	2681/2681	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2014:00:07%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fresidential-loans%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed650a	(from https://wintechb.com/residential-loans/)
15:00:08	3296/3296	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:09%20GMT	https://wintechb.com/wp-json/wp/v2/pages/92	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/92.json	(from https://wintechb.com/merchant-services/)
15:00:09	2589/2589	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:10%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fmerchant-services%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed36c8.json	(from https://wintechb.com/merchant-services/)
15:00:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2014:00:10%20GMT	https://wintechb.com/?p=92	C:/My%20Web%20Sites/Wintech/wintechb.com/index8e15.html	(from https://wintechb.com/merchant-services/)
15:00:12	2693/2693	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2014:00:13%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fmerchant-services%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed9be7	(from https://wintechb.com/merchant-services/)
15:00:14	5246/5246	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:14%20GMT	https://wintechb.com/wp-json/wp/v2/pages/88	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/88.json	(from https://wintechb.com/88-2/)
15:00:15	2559/2559	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:16%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2F88-2%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embedf6fa.json	(from https://wintechb.com/88-2/)
15:00:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2014:00:16%20GMT	https://wintechb.com/?p=88	C:/My%20Web%20Sites/Wintech/wintechb.com/index8ed7.html	(from https://wintechb.com/88-2/)
15:00:17	2663/2663	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2014:00:18%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2F88-2%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed55c9	(from https://wintechb.com/88-2/)
15:00:18	3299/3299	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:19%20GMT	https://wintechb.com/wp-json/wp/v2/pages/95	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/95.json	(from https://wintechb.com/business-debit-cards/)
15:00:19	2607/2607	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:20%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fbusiness-debit-cards%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed25d3.json	(from https://wintechb.com/business-debit-cards/)
15:00:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2014:00:20%20GMT	https://wintechb.com/?p=95	C:/My%20Web%20Sites/Wintech/wintechb.com/index5eda.html	(from https://wintechb.com/business-debit-cards/)
15:00:21	2711/2711	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2014:00:22%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fbusiness-debit-cards%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed4ba6	(from https://wintechb.com/business-debit-cards/)
15:00:22	4931/4931	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:22%20GMT	https://wintechb.com/wp-json/wp/v2/pages/98	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/98.json	(from https://wintechb.com/loans-lines-of-credit/)
15:00:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2014:00:23%20GMT	https://wintechb.com/?p=98	C:/My%20Web%20Sites/Wintech/wintechb.com/indexb6ad.html	(from https://wintechb.com/loans-lines-of-credit/)
15:00:24	2634/2634	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:24%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Floans-lines-of-credit%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embedef33.json	(from https://wintechb.com/loans-lines-of-credit/)
15:00:25	2735/2735	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2014:00:25%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Floans-lines-of-credit%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed3954	(from https://wintechb.com/loans-lines-of-credit/)
15:00:31	3326/3326	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:31%20GMT	https://wintechb.com/wp-json/wp/v2/pages/73	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/73.json	(from https://wintechb.com/remote-deposit-capture/)
15:00:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2014:00:32%20GMT	https://wintechb.com/?p=73	C:/My%20Web%20Sites/Wintech/wintechb.com/index8cae.html	(from https://wintechb.com/remote-deposit-capture/)
15:00:33	2612/2612	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:33%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fremote-deposit-capture%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed8b48.json	(from https://wintechb.com/remote-deposit-capture/)
15:00:34	2716/2716	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2014:00:34%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fremote-deposit-capture%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed71f9	(from https://wintechb.com/remote-deposit-capture/)
15:00:35	4134/4134	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:35%20GMT	https://wintechb.com/wp-json/wp/v2/pages/85	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/85.json	(from https://wintechb.com/business-checking/)
15:00:36	2449/2449	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:36%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fbusiness-checking%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed727d.json	(from https://wintechb.com/business-checking/)
15:00:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2014:00:36%20GMT	https://wintechb.com/?p=85	C:/My%20Web%20Sites/Wintech/wintechb.com/index648c.html	(from https://wintechb.com/business-checking/)
15:00:39	2515/2515	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2014:00:40%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fbusiness-checking%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed328d	(from https://wintechb.com/business-checking/)
15:00:50	2910/2910	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:50%20GMT	https://wintechb.com/wp-json/wp/v2/pages/315	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/315.json	(from https://wintechb.com/chequing-accounts/)
15:00:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20May%202023%2014:00:51%20GMT	https://wintechb.com/?p=315	C:/My%20Web%20Sites/Wintech/wintechb.com/index7d3e.html	(from https://wintechb.com/chequing-accounts/)
15:00:52	2595/2595	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:52%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fchequing-accounts%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed76ca.json	(from https://wintechb.com/chequing-accounts/)
15:00:53	2699/2699	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2014:00:53%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fchequing-accounts%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embedd57a	(from https://wintechb.com/chequing-accounts/)
15:00:56	2582/2582	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:00:57%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fpersonal-checking%2F	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embedcf5e.json	(from https://wintechb.com/personal-checking/)
15:01:04	2686/2686	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20May%202023%2014:01:05%20GMT	https://wintechb.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwintechb.com%2Fpersonal-checking%2F&format=xml	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/oembed/1.0/embed72fb	(from https://wintechb.com/personal-checking/)
15:01:07	4225/4225	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20May%202023%2014:01:07%20GMT	https://wintechb.com/wp-json/wp/v2/pages/7	C:/My%20Web%20Sites/Wintech/wintechb.com/wp-json/wp/v2/pages/7	(from https://wintechb.com/personal-checking/)
